CASE_ID,PARTY_NUMBER,VICTIM_NUMBER,VICTIM_ROLE,VICTIM_SEX,VICTIM_AGE,VICTIM_DEGREE_OF_INJURY,VICTIM_SEATING_POSITION,VICTIM_SAFETY_EQUIP_1,VICTIM_SAFETY_EQUIP_2,VICTIM_EJECTED,COUNTY,CITY,ACCIDENT_YEAR
8202935,2,1,4,M,43,2,9,-,V,1,"SAN DIEGO","SAN DIEGO",2016
8202988,1,1,2,-,998,0,3,M,G,0,"SAN DIEGO","SAN DIEGO",2016
8202988,2,1,4,F,22,4,0,P,V,1,"SAN DIEGO","SAN DIEGO",2016
8202992,2,1,4,M,15,4,1,P,W,0,"SAN DIEGO","SAN DIEGO",2016
8203000,1,1,4,M,29,3,1,P,W,3,"SAN DIEGO","SAN DIEGO",2016
8203008,2,1,4,M,70,4,1,P,V,3,"SAN DIEGO","SAN DIEGO",2016
8207690,1,1,4,M,32,3,1,P,W,0,"SAN DIEGO","SAN DIEGO",2016
8207708,1,1,4,F,52,1,1,-,-,1,"SAN DIEGO","SAN DIEGO",2016
8207714,1,1,4,M,16,3,0,P,-,0,"SAN DIEGO","SAN DIEGO",2016
8207722,1,1,4,M,16,2,1,-,V,1,"SAN DIEGO","SAN DIEGO",2016
8207722,2,1,2,F,58,0,3,M,G,0,"SAN DIEGO","SAN DIEGO",2016
8207727,2,1,4,M,51,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2016
8207738,1,1,4,F,49,4,7,P,-,0,"SAN DIEGO","SAN DIEGO",2016
8207766,1,1,4,M,21,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2016
8207953,2,1,4,M,59,3,1,M,V,1,"SAN DIEGO","SAN DIEGO",2017
8207993,1,1,4,M,17,3,1,P,V,1,"SAN DIEGO","SAN DIEGO",2017
8207997,2,1,4,M,31,4,0,P,-,1,"SAN DIEGO","SAN DIEGO",2017
8282409,2,1,4,M,41,4,0,P,W,2,"SAN DIEGO","SAN DIEGO",2017
8282671,2,1,4,M,60,4,1,P,V,1,"SAN DIEGO","SAN DIEGO",2016
8282745,2,1,4,F,25,3,1,P,-,1,"SAN DIEGO","SAN DIEGO",2017
8282828,1,1,4,M,26,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2017
8282828,2,1,2,-,998,0,3,-,-,3,"SAN DIEGO","SAN DIEGO",2017
8282832,2,1,4,-,34,3,1,-,-,3,"SAN DIEGO","SAN DIEGO",2017
8282840,1,1,4,M,57,3,1,P,W,0,"SAN DIEGO","SAN DIEGO",2017
8282856,2,1,4,M,21,4,1,P,W,1,"SAN DIEGO","SAN DIEGO",2017
8282860,1,1,4,M,39,3,1,P,W,1,"SAN DIEGO","SAN DIEGO",2017
8286908,2,1,4,M,22,4,1,P,V,2,"SAN DIEGO","SAN DIEGO",2017
8286919,2,1,4,M,29,3,9,-,-,0,"SAN DIEGO","SAN DIEGO",2017
8289372,1,1,4,M,23,3,9,V,-,1,"SAN DIEGO","SAN DIEGO",2017
8290627,1,1,4,M,41,4,9,-,-,0,"SAN DIEGO","SAN DIEGO",2017
8290627,2,1,2,F,16,0,3,M,G,0,"SAN DIEGO","SAN DIEGO",2017
8292082,1,1,4,M,62,4,9,P,-,0,"SAN DIEGO","SAN DIEGO",2017
8292094,1,1,4,-,56,3,1,P,W,3,"SAN DIEGO","SAN DIEGO",2017
8292861,1,1,4,M,66,3,1,P,W,1,"SAN DIEGO","SAN DIEGO",2017
8295281,2,1,4,M,67,3,1,-,-,3,"SAN DIEGO","SAN DIEGO",2017
8295295,2,1,4,M,69,3,1,P,V,0,"SAN DIEGO","SAN DIEGO",2017
8304004,2,1,4,M,39,2,1,P,-,3,"SAN DIEGO","SAN DIEGO",2016
8304016,2,1,4,F,35,3,1,P,V,1,"SAN DIEGO","SAN DIEGO",2017
8304048,2,1,4,M,37,4,0,P,V,0,"SAN DIEGO","SAN DIEGO",2017
8304092,2,1,4,-,28,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2017
8304151,2,1,4,M,30,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2017
8304562,1,1,4,M,51,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2017
8304599,2,1,4,M,23,4,9,P,-,3,"SAN DIEGO","SAN DIEGO",2017
8305276,1,1,4,-,11,4,9,P,V,1,"SAN DIEGO","SAN DIEGO",2017
8305276,1,2,2,-,998,4,9,P,X,1,"SAN DIEGO","SAN DIEGO",2017
8305487,2,1,4,M,37,3,9,-,W,3,"SAN DIEGO","SAN DIEGO",2017
8305698,1,1,4,M,68,4,9,-,V,3,"SAN DIEGO","SAN DIEGO",2017
8305747,2,1,2,F,23,0,3,M,G,0,"SAN DIEGO","SAN DIEGO",2017
8305747,2,2,4,F,24,4,1,P,V,0,"SAN DIEGO","SAN DIEGO",2017
8307458,2,1,4,M,64,4,1,P,V,1,"SAN DIEGO","SAN DIEGO",2016
8308093,1,1,4,F,33,3,1,P,V,3,"SAN DIEGO","SAN DIEGO",2017
8313043,2,1,4,-,27,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2017
8313362,1,1,4,M,54,3,1,P,W,0,"SAN DIEGO","SAN DIEGO",2017
8313366,1,1,4,F,71,3,0,P,-,1,"SAN DIEGO","SAN DIEGO",2017
8313370,1,1,4,F,61,4,1,P,V,3,"SAN DIEGO","SAN DIEGO",2017
8313389,2,1,4,F,28,3,0,P,V,0,"SAN DIEGO","SAN DIEGO",2017
8313394,1,1,4,M,52,2,1,P,V,1,"SAN DIEGO","SAN DIEGO",2017
8313628,2,1,4,M,58,4,1,P,-,0,"SAN DIEGO","SAN DIEGO",2017
8316111,2,1,4,-,23,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2017
8318992,1,1,4,F,55,3,1,P,W,0,"SAN DIEGO","SAN DIEGO",2017
8319426,1,1,4,M,44,3,1,P,V,0,"SAN DIEGO","SAN DIEGO",2017
8321260,1,1,4,M,14,3,9,-,-,0,"SAN DIEGO","SAN DIEGO",2017
8323489,1,1,4,M,32,3,1,P,-,0,"SAN DIEGO","SAN DIEGO",2017
8323524,2,1,4,M,49,4,1,P,V,0,"SAN DIEGO","SAN DIEGO",2017
8323560,2,1,4,M,53,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2017
8326124,2,1,4,-,33,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2017
8326132,1,1,4,M,23,3,1,-,V,1,"SAN DIEGO","SAN DIEGO",2017
8326152,2,1,4,-,59,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2017
8326695,1,1,4,M,31,3,1,P,V,0,"SAN DIEGO","SAN DIEGO",2017
8326727,1,1,4,F,27,4,1,-,-,3,"SAN DIEGO","SAN DIEGO",2017
8326727,2,1,2,F,12,0,4,M,G,0,"SAN DIEGO","SAN DIEGO",2017
8326798,2,1,4,M,62,4,9,W,-,1,"SAN DIEGO","SAN DIEGO",2017
8328196,1,1,4,-,41,4,1,P,-,3,"SAN DIEGO","SAN DIEGO",2017
8328940,3,1,3,M,12,3,9,P,-,3,"SAN DIEGO","SAN DIEGO",2017
8329107,1,1,4,M,13,3,1,P,A,0,"SAN DIEGO","SAN DIEGO",2017
8330082,1,1,4,M,34,3,1,P,V,1,"SAN DIEGO","SAN DIEGO",2017
8330082,2,1,2,F,4,0,5,P,T,0,"SAN DIEGO","SAN DIEGO",2017
8330974,1,1,4,M,55,2,1,P,V,3,"SAN DIEGO","SAN DIEGO",2017
8330974,2,1,2,-,998,0,3,M,G,0,"SAN DIEGO","SAN DIEGO",2017
8330978,1,1,4,M,54,3,1,P,V,0,"SAN DIEGO","SAN DIEGO",2017
8333329,1,1,4,M,20,2,1,P,V,1,"SAN DIEGO","SAN DIEGO",2016
8333329,2,1,2,F,27,0,3,M,G,0,"SAN DIEGO","SAN DIEGO",2016
8334680,2,1,4,M,70,2,1,P,V,1,"SAN DIEGO","SAN DIEGO",2017
8334723,1,1,4,M,20,4,1,P,-,0,"SAN DIEGO","SAN DIEGO",2017
8334906,1,1,4,M,5,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2017
8334927,1,1,4,-,998,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2017
8335149,2,1,4,M,36,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2017
8335368,1,1,4,M,27,3,1,-,-,1,"SAN DIEGO","SAN DIEGO",2017
8335461,1,1,4,F,29,3,1,P,V,1,"SAN DIEGO","SAN DIEGO",2017
8336216,1,1,4,M,36,3,9,V,-,3,"SAN DIEGO","SAN DIEGO",2017
8336227,1,1,4,M,44,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2017
8336227,2,1,2,F,28,0,3,M,G,0,"SAN DIEGO","SAN DIEGO",2017
8336308,1,1,4,M,35,3,9,P,-,0,"SAN DIEGO","SAN DIEGO",2017
8336553,2,1,4,F,26,4,1,P,W,0,"SAN DIEGO","SAN DIEGO",2017
8337067,1,1,4,F,20,3,1,P,V,0,"SAN DIEGO","SAN DIEGO",2017
8337330,1,1,4,M,50,4,1,P,-,3,"SAN DIEGO","SAN DIEGO",2017
8338427,1,1,4,M,25,3,1,-,V,0,"SAN DIEGO","SAN DIEGO",2017
8338698,2,1,4,-,998,4,1,P,V,3,"SAN DIEGO","SAN DIEGO",2017
8343731,1,1,4,M,48,4,1,-,-,3,"SAN DIEGO","SAN DIEGO",2017
8343743,1,1,4,M,33,4,1,P,W,2,"SAN DIEGO","SAN DIEGO",2017
8344557,1,1,4,M,59,2,1,-,W,1,"SAN DIEGO","SAN DIEGO",2017
8346104,1,1,4,F,15,4,1,-,-,3,"SAN DIEGO","SAN DIEGO",2017
8346225,1,1,4,M,46,3,1,P,-,1,"SAN DIEGO","SAN DIEGO",2017
8347208,1,1,4,M,49,4,1,-,P,1,"SAN DIEGO","SAN DIEGO",2017
8347220,1,1,4,M,13,3,9,P,V,0,"SAN DIEGO","SAN DIEGO",2017
8347224,1,1,4,M,53,4,1,-,V,1,"SAN DIEGO","SAN DIEGO",2017
8348644,1,1,4,M,65,3,1,V,-,0,"SAN DIEGO","SAN DIEGO",2017
8350563,1,1,4,F,55,2,1,-,V,1,"SAN DIEGO","SAN DIEGO",2017
8351078,1,1,4,M,28,4,9,P,-,0,"SAN DIEGO","SAN DIEGO",2017
8352044,1,1,4,M,33,3,1,M,A,1,"SAN DIEGO","SAN DIEGO",2017
8352044,2,1,2,M,2,0,4,M,Q,0,"SAN DIEGO","SAN DIEGO",2017
8352044,2,2,2,M,7,0,6,M,Q,0,"SAN DIEGO","SAN DIEGO",2017
8352447,1,1,4,M,35,4,9,V,-,3,"SAN DIEGO","SAN DIEGO",2017
8352625,1,1,4,F,18,2,9,-,-,3,"SAN DIEGO","SAN DIEGO",2017
8356082,1,1,4,M,62,3,1,P,V,1,"SAN DIEGO","SAN DIEGO",2017
8356082,2,1,2,M,998,0,3,M,G,0,"SAN DIEGO","SAN DIEGO",2017
8358525,2,1,4,M,34,4,1,P,X,3,"SAN DIEGO","SAN DIEGO",2017
8359422,1,1,4,F,9,4,1,P,V,0,"SAN DIEGO","SAN DIEGO",2017
8359434,1,1,4,M,30,3,1,P,V,1,"SAN DIEGO","SAN DIEGO",2017
8359730,1,1,4,M,55,3,9,P,-,0,"SAN DIEGO","SAN DIEGO",2017
8359757,1,1,2,F,32,0,3,M,G,0,"SAN DIEGO","SAN DIEGO",2017
8359757,1,2,2,M,12,0,6,M,G,0,"SAN DIEGO","SAN DIEGO",2017
8359757,1,3,2,M,4,0,4,M,G,0,"SAN DIEGO","SAN DIEGO",2017
8359757,2,1,4,-,998,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2017
8359758,1,1,2,F,998,0,3,M,G,3,"SAN DIEGO","SAN DIEGO",2017
8359758,2,1,4,M,54,4,9,-,-,1,"SAN DIEGO","SAN DIEGO",2017
8360560,2,1,4,M,45,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2017
8361372,1,1,4,M,58,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2017
8361431,2,1,4,M,28,3,1,N,W,1,"SAN DIEGO","SAN DIEGO",2017
8361444,1,1,4,M,63,3,1,P,-,0,"SAN DIEGO","SAN DIEGO",2017
8361460,1,1,4,-,27,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2017
8362345,1,1,4,M,53,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2017
8362952,2,1,4,M,15,4,0,P,W,1,"SAN DIEGO","SAN DIEGO",2017
8362960,1,1,4,F,45,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2017
8370001,2,1,4,M,12,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2017
8370009,2,1,4,M,41,4,1,P,-,0,"SAN DIEGO","SAN DIEGO",2017
8370045,2,1,4,M,52,3,0,P,W,2,"SAN DIEGO","SAN DIEGO",2017
8370502,2,1,4,F,26,3,9,P,-,0,"SAN DIEGO","SAN DIEGO",2017
8370530,1,1,4,M,15,4,1,P,W,3,"SAN DIEGO","SAN DIEGO",2017
8371327,2,1,4,-,25,3,9,P,V,0,"SAN DIEGO","SAN DIEGO",2017
8371890,2,1,4,M,73,3,1,P,V,0,"SAN DIEGO","SAN DIEGO",2017
8371910,2,1,4,F,32,4,3,M,G,0,"SAN DIEGO","SAN DIEGO",2017
8372325,2,1,4,M,20,3,0,P,-,0,"SAN DIEGO","SAN DIEGO",2017
8372341,1,1,4,M,40,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2017
8372804,2,1,4,M,43,2,1,W,-,1,"SAN DIEGO","SAN DIEGO",2017
8373241,2,1,4,M,67,4,1,P,V,1,"SAN DIEGO","SAN DIEGO",2017
8373253,1,1,4,M,59,3,0,P,V,0,"SAN DIEGO","SAN DIEGO",2017
8373257,1,1,4,M,26,3,9,P,V,1,"SAN DIEGO","SAN DIEGO",2017
8373269,2,1,4,F,29,3,1,P,V,1,"SAN DIEGO","SAN DIEGO",2017
8373328,2,1,4,M,18,4,9,P,V,0,"SAN DIEGO","SAN DIEGO",2017
8375273,1,1,4,M,9,3,1,W,-,3,"SAN DIEGO","SAN DIEGO",2017
8376392,2,1,4,F,18,4,9,P,-,0,"SAN DIEGO","SAN DIEGO",2016
8378606,1,1,4,M,32,3,1,P,-,3,"SAN DIEGO","SAN DIEGO",2017
8379045,1,1,4,M,18,3,1,P,W,3,"SAN DIEGO","SAN DIEGO",2017
8379045,2,1,2,F,54,0,3,M,G,0,"SAN DIEGO","SAN DIEGO",2017
8382299,1,1,4,F,34,4,9,P,-,0,"SAN DIEGO","SAN DIEGO",2017
8384125,2,1,4,M,32,4,1,P,A,0,"SAN DIEGO","SAN DIEGO",2017
8384332,1,1,4,M,55,3,1,P,-,1,"SAN DIEGO","SAN DIEGO",2017
8384334,2,1,4,F,23,3,0,P,V,1,"SAN DIEGO","SAN DIEGO",2017
8384335,2,1,4,M,30,3,1,P,W,3,"SAN DIEGO","SAN DIEGO",2017
8384370,1,1,4,M,14,3,1,P,V,0,"SAN DIEGO","SAN DIEGO",2017
8384387,1,1,4,M,37,3,1,M,G,1,"SAN DIEGO","SAN DIEGO",2017
8384394,2,1,4,F,28,4,1,P,-,0,"SAN DIEGO","SAN DIEGO",2017
8384395,2,1,4,M,23,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2017
8384418,1,1,4,M,22,3,1,P,V,0,"SAN DIEGO","SAN DIEGO",2017
8384418,2,1,2,M,32,0,3,M,G,0,"SAN DIEGO","SAN DIEGO",2017
8384418,2,2,2,M,25,0,4,M,G,0,"SAN DIEGO","SAN DIEGO",2017
8384418,2,3,2,F,24,0,5,M,G,0,"SAN DIEGO","SAN DIEGO",2017
8384418,2,4,2,M,25,0,6,M,G,0,"SAN DIEGO","SAN DIEGO",2017
8384614,1,1,4,F,53,3,1,P,A,0,"SAN DIEGO","SAN DIEGO",2017
8384614,2,1,4,F,50,3,1,P,A,0,"SAN DIEGO","SAN DIEGO",2017
8384626,1,1,4,F,22,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2017
8384784,2,1,4,M,72,4,1,-,-,1,"SAN DIEGO","SAN DIEGO",2017
8386395,2,1,4,F,51,4,1,L,V,0,"SAN DIEGO","SAN DIEGO",2017
8387210,1,1,4,M,13,3,1,P,-,2,"SAN DIEGO","SAN DIEGO",2017
8387524,1,1,4,M,57,4,1,P,-,0,"SAN DIEGO","SAN DIEGO",2017
8387532,2,1,4,M,33,3,1,P,W,0,"SAN DIEGO","SAN DIEGO",2017
8388170,1,1,4,M,59,4,1,P,-,1,"SAN DIEGO","SAN DIEGO",2017
8388202,2,1,4,M,32,4,1,P,V,0,"SAN DIEGO","SAN DIEGO",2017
8388206,1,1,4,M,35,4,9,P,-,1,"SAN DIEGO","SAN DIEGO",2017
8388206,1,2,2,F,35,0,3,L,G,0,"SAN DIEGO","SAN DIEGO",2017
8388206,1,3,2,M,64,0,6,L,G,0,"SAN DIEGO","SAN DIEGO",2017
8388206,1,4,2,F,62,0,4,L,G,0,"SAN DIEGO","SAN DIEGO",2017
8388214,1,1,4,M,45,3,1,P,-,3,"SAN DIEGO","SAN DIEGO",2017
8388230,1,1,4,M,25,3,1,P,W,1,"SAN DIEGO","SAN DIEGO",2017
8388404,2,1,4,M,23,3,0,P,V,0,"SAN DIEGO","SAN DIEGO",2017
8388840,1,1,4,M,58,3,1,W,-,1,"SAN DIEGO","SAN DIEGO",2017
8388929,1,1,4,M,33,3,1,-,V,1,"SAN DIEGO","SAN DIEGO",2017
8388937,1,1,4,M,63,3,1,P,W,3,"SAN DIEGO","SAN DIEGO",2017
8390281,1,1,4,M,41,3,1,P,V,0,"SAN DIEGO","SAN DIEGO",2017
8390285,2,1,4,M,53,4,1,-,V,0,"SAN DIEGO","SAN DIEGO",2017
8390297,1,1,4,M,25,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2017
8390465,1,1,4,M,59,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2017
8390640,1,1,4,M,30,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2017
8393302,1,1,4,M,63,3,1,-,P,1,"SAN DIEGO","SAN DIEGO",2017
8398166,1,1,4,M,998,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2017
8398190,1,1,4,-,64,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2017
8399220,1,1,4,M,28,4,1,P,V,0,"SAN DIEGO","SAN DIEGO",2017
8399710,1,1,4,M,51,3,0,P,V,1,"SAN DIEGO","SAN DIEGO",2017
8399710,2,1,2,F,62,0,3,M,G,0,"SAN DIEGO","SAN DIEGO",2017
8399718,1,1,4,M,23,3,1,P,V,0,"SAN DIEGO","SAN DIEGO",2017
8399726,2,1,4,M,30,4,1,-,V,1,"SAN DIEGO","SAN DIEGO",2017
8399734,1,1,4,M,28,3,1,P,W,3,"SAN DIEGO","SAN DIEGO",2017
8400968,1,1,4,M,62,3,1,P,V,3,"SAN DIEGO","SAN DIEGO",2017
8400976,1,1,4,M,24,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2017
8401023,1,1,4,M,55,4,1,P,W,3,"SAN DIEGO","SAN DIEGO",2017
8401111,1,1,4,M,31,3,1,P,V,1,"SAN DIEGO","SAN DIEGO",2017
8401459,1,1,4,M,75,3,0,P,W,0,"SAN DIEGO","SAN DIEGO",2017
8401459,2,1,1,F,51,3,0,P,W,0,"SAN DIEGO","SAN DIEGO",2017
8401479,1,1,4,M,46,3,9,W,-,3,"SAN DIEGO","SAN DIEGO",2017
8401869,1,1,4,M,15,3,1,-,V,0,"SAN DIEGO","SAN DIEGO",2017
8403563,1,1,4,M,64,3,9,-,W,3,"SAN DIEGO","SAN DIEGO",2017
8405385,1,1,2,M,23,0,3,M,G,0,"SAN DIEGO","SAN DIEGO",2017
8405385,1,2,2,M,2,0,6,M,Q,0,"SAN DIEGO","SAN DIEGO",2017
8405385,2,1,4,F,35,3,1,P,W,0,"SAN DIEGO","SAN DIEGO",2017
8405935,1,1,4,M,60,4,1,V,-,1,"SAN DIEGO","SAN DIEGO",2017
8405935,2,1,2,F,65,0,3,M,G,0,"SAN DIEGO","SAN DIEGO",2017
8405945,2,1,4,M,32,3,1,P,W,3,"SAN DIEGO","SAN DIEGO",2017
8405949,2,1,4,M,16,3,0,P,-,0,"SAN DIEGO","SAN DIEGO",2017
8405962,1,1,4,M,27,4,1,P,V,0,"SAN DIEGO","SAN DIEGO",2017
8406050,1,1,4,M,41,2,1,-,V,0,"SAN DIEGO","SAN DIEGO",2017
8406058,1,1,4,M,21,4,0,P,V,0,"SAN DIEGO","SAN DIEGO",2017
8406097,1,1,4,M,22,3,9,-,-,0,"SAN DIEGO","SAN DIEGO",2017
8408569,2,1,4,F,55,4,0,-,P,0,"SAN DIEGO","SAN DIEGO",2017
8409373,1,1,4,M,15,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2017
8409628,2,1,4,M,29,3,1,P,W,0,"SAN DIEGO","SAN DIEGO",2017
8409632,2,1,2,M,45,3,2,P,-,3,"SAN DIEGO","SAN DIEGO",2017
8409632,2,2,4,M,30,3,1,P,V,0,"SAN DIEGO","SAN DIEGO",2017
8409648,1,1,4,F,35,3,1,-,-,3,"SAN DIEGO","SAN DIEGO",2017
8409675,1,1,4,M,60,4,1,P,V,1,"SAN DIEGO","SAN DIEGO",2017
8410598,2,1,4,F,25,3,2,P,V,2,"SAN DIEGO","SAN DIEGO",2017
8410614,1,1,4,F,55,4,1,P,V,2,"SAN DIEGO","SAN DIEGO",2017
8411047,1,1,4,M,19,4,9,-,V,0,"SAN DIEGO","SAN DIEGO",2017
8411381,1,1,4,M,22,4,0,P,V,0,"SAN DIEGO","SAN DIEGO",2017
8411650,2,1,4,M,35,3,9,-,P,0,"SAN DIEGO","SAN DIEGO",2017
8412604,1,1,4,M,26,3,0,P,-,0,"SAN DIEGO","SAN DIEGO",2017
8412615,1,1,4,-,62,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2017
8412649,1,1,4,M,61,3,1,P,-,1,"SAN DIEGO","SAN DIEGO",2017
8412653,1,1,4,M,25,3,1,N,A,0,"SAN DIEGO","SAN DIEGO",2017
8412665,2,1,4,M,28,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2017
8412778,1,1,4,M,20,2,1,V,-,1,"SAN DIEGO","SAN DIEGO",2017
8413108,1,1,4,M,59,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2017
8414001,2,1,4,M,51,3,1,P,W,2,"SAN DIEGO","SAN DIEGO",2017
8414003,2,1,4,M,36,3,1,P,W,1,"SAN DIEGO","SAN DIEGO",2017
8414054,2,1,4,M,27,3,1,P,W,1,"SAN DIEGO","SAN DIEGO",2017
8414058,2,1,4,M,34,4,9,-,P,0,"SAN DIEGO","SAN DIEGO",2017
8414457,2,1,4,M,46,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2017
8415692,1,1,4,F,20,2,1,-,-,1,"SAN DIEGO","SAN DIEGO",2017
8415693,1,1,4,M,10,3,1,P,V,0,"SAN DIEGO","SAN DIEGO",2017
8416403,1,1,4,F,47,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2017
8416403,2,1,2,F,62,0,3,M,G,0,"SAN DIEGO","SAN DIEGO",2017
8417901,1,1,4,M,69,3,1,P,W,1,"SAN DIEGO","SAN DIEGO",2017
8418018,2,1,4,M,27,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2017
8418062,1,1,4,M,49,2,1,P,V,1,"SAN DIEGO","SAN DIEGO",2017
8418062,2,1,2,F,56,0,6,P,G,0,"SAN DIEGO","SAN DIEGO",2017
8418062,2,2,1,M,46,3,1,M,G,0,"SAN DIEGO","SAN DIEGO",2017
8418066,1,1,4,F,58,3,0,-,P,0,"SAN DIEGO","SAN DIEGO",2017
8418079,1,1,4,M,40,3,0,P,W,0,"SAN DIEGO","SAN DIEGO",2017
8420734,2,1,4,M,39,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2017
8421166,2,1,4,M,54,2,0,P,-,0,"SAN DIEGO","SAN DIEGO",2017
8421231,1,1,4,M,64,3,1,-,V,1,"SAN DIEGO","SAN DIEGO",2017
8421231,2,1,2,M,32,0,3,M,G,0,"SAN DIEGO","SAN DIEGO",2017
8421231,2,2,2,F,34,0,6,M,G,0,"SAN DIEGO","SAN DIEGO",2017
8424926,1,1,4,F,18,3,2,P,V,3,"SAN DIEGO","SAN DIEGO",2017
8424933,3,1,4,F,25,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2017
8427916,2,1,4,F,23,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2017
8429417,1,1,4,M,57,3,1,W,-,3,"SAN DIEGO","SAN DIEGO",2017
8430196,2,1,4,M,38,3,9,-,W,3,"SAN DIEGO","SAN DIEGO",2017
8430220,1,1,4,M,42,3,1,P,-,0,"SAN DIEGO","SAN DIEGO",2017
8432701,2,1,4,M,40,3,2,P,W,2,"SAN DIEGO","SAN DIEGO",2017
8433983,1,1,4,M,34,3,9,P,-,3,"SAN DIEGO","SAN DIEGO",2017
8433983,2,1,2,M,19,0,5,M,B,0,"SAN DIEGO","SAN DIEGO",2017
8434440,1,1,4,M,62,3,1,P,W,1,"SAN DIEGO","SAN DIEGO",2017
8434512,1,1,4,M,52,3,9,A,N,2,"SAN DIEGO","SAN DIEGO",2017
8434678,2,1,4,M,29,4,1,P,-,0,"SAN DIEGO","SAN DIEGO",2017
8434694,1,1,4,M,44,3,1,P,W,0,"SAN DIEGO","SAN DIEGO",2017
8434710,2,1,4,M,39,3,9,-,-,0,"SAN DIEGO","SAN DIEGO",2017
8434718,1,1,4,M,54,4,2,P,W,1,"SAN DIEGO","SAN DIEGO",2017
8437781,1,1,4,M,30,3,1,P,V,1,"SAN DIEGO","SAN DIEGO",2017
8437785,1,1,4,M,32,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2017
8437785,2,1,2,F,0,0,9,M,Q,0,"SAN DIEGO","SAN DIEGO",2017
8438147,2,1,4,F,14,4,1,P,V,0,"SAN DIEGO","SAN DIEGO",2017
8438331,1,1,2,F,29,0,3,M,G,3,"SAN DIEGO","SAN DIEGO",2017
8438331,2,1,4,-,998,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2017
8438493,1,1,4,M,22,3,1,P,V,0,"SAN DIEGO","SAN DIEGO",2017
8438505,2,1,4,-,15,3,1,P,-,0,"SAN DIEGO","SAN DIEGO",2017
8438557,1,1,4,M,24,4,9,-,-,0,"SAN DIEGO","SAN DIEGO",2017
8443525,1,1,4,M,61,4,1,P,W,0,"SAN DIEGO","SAN DIEGO",2017
8443827,1,1,4,M,34,3,0,P,-,0,"SAN DIEGO","SAN DIEGO",2017
8443835,1,1,4,M,55,4,9,P,-,0,"SAN DIEGO","SAN DIEGO",2017
8444990,1,1,4,M,71,2,1,P,-,1,"SAN DIEGO","SAN DIEGO",2017
8445835,2,1,4,-,26,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2017
8447569,1,1,2,M,51,0,3,M,G,0,"SAN DIEGO","SAN DIEGO",2017
8447569,2,1,4,M,16,4,1,V,P,1,"SAN DIEGO","SAN DIEGO",2017
8447573,1,1,4,M,29,4,1,-,P,3,"SAN DIEGO","SAN DIEGO",2017
8447585,1,1,4,M,68,4,1,-,-,0,"SAN DIEGO","SAN DIEGO",2017
8447585,2,1,2,M,26,0,1,M,E,0,"SAN DIEGO","SAN DIEGO",2017
8447586,1,1,4,M,11,3,1,-,W,1,"SAN DIEGO","SAN DIEGO",2017
8449391,1,1,2,F,24,0,3,P,-,0,"SAN DIEGO","SAN DIEGO",2017
8449391,2,1,4,M,56,3,1,P,V,2,"SAN DIEGO","SAN DIEGO",2017
